	Neighborhood_StoneBr	Neighborhood_NoRidge	Neighborhood_NridgHt	GrLivArea	Neighborhood_Mitchel	Neighborhood_Somerst	Neighborhood_Veenker	Neighborhood_Crawfor	Condition1_RRAe	BsmtFinSF1	Neighborhood_BrDale	YearRemodAdd	YearBuilt	OverallQual	Neighborhood_NWAmes	LotArea	BldgType_Twnhs	GarageCars	WoodDeckSF	GarageType_Zero	HouseStyle_SFoyer
1149	0	0	0	1482	0	0	0	0	0	624	0	1988	1920	7	0	9000	0	2	0	0	0
1150	0	0	0	932	0	0	0	0	0	0	0	1950	1950	6	0	8280	0	1	0	0	0
1151	0	0	0	1466	0	0	0	0	0	176	0	1959	1959	5	0	17755	0	2	0	0	0
1152	0	0	0	1811	0	0	0	1	0	296	0	2004	1956	6	0	14115	0	2	0	0	0
1153	0	0	0	816	0	0	0	0	0	538	0	2007	1930	6	0	5890	0	1	0	0	0
1154	0	0	0	1820	0	0	0	0	0	454	0	1988	1965	7	0	13700	0	2	60	0	0
1155	0	0	0	1437	0	0	1	0	0	1157	0	2004	1976	5	0	10768	0	2	0	0	0
1156	0	0	0	1265	0	0	0	0	0	633	0	1999	1965	5	0	9350	0	2	0	0	0
1157	0	0	1	1314	0	0	0	0	0	904	0	2008	2007	7	0	5001	1	2	172	0	0
1158	0	0	0	1580	0	1	0	0	0	0	0	2008	2007	8	0	11932	0	3	0	0	0
1159	0	0	0	1876	0	0	0	0	0	442	0	1974	1974	6	1	9120	0	2	0	0	0
1160	0	0	0	1456	0	0	0	0	0	311	0	1978	1978	6	0	2280	1	2	26	0	0
1161	0	0	0	1640	0	0	0	1	0	728	0	2006	1954	6	0	14778	0	2	108	0	0
1162	0	0	0	894	0	0	0	0	0	492	0	1968	1968	5	0	8724	0	2	0	0	0
1163	0	0	0	1258	0	0	0	0	0	1198	0	1969	1969	4	0	12900	0	2	120	0	1
1164	0	0	0	1432	0	0	1	0	0	680	0	1978	1978	5	0	16157	0	2	168	0	0
1165	0	0	1	1502	0	0	0	0	0	0	0	2009	2009	7	0	9541	0	2	0	0	0
1166	0	0	0	1694	0	0	0	0	0	0	0	2008	2008	8	0	10475	0	3	160	0	0
1167	0	0	0	1671	0	0	0	0	0	786	0	2000	2000	6	0	10852	0	2	0	0	0
1168	0	0	0	2108	0	0	0	0	0	626	0	1986	1935	6	0	13728	0	2	0	0	0
1169	0	1	0	3627	0	0	0	0	0	1387	0	1996	1995	10	0	35760	0	3	361	0	0
1170	0	0	0	1118	1	0	0	0	0	522	0	1977	1977	6	0	9880	0	1	203	0	0
1171	0	0	0	1261	0	0	0	0	0	662	0	1958	1958	6	0	9120	0	2	0	0	0
1172	0	0	0	1250	0	1	0	0	0	0	0	2007	2006	7	0	4017	0	2	0	0	0
1173	0	0	0	3086	0	0	0	0	0	152	0	1994	1946	5	0	18030	0	0	122	1	0
1174	0	0	0	2345	0	0	0	1	0	503	0	1950	1932	6	0	16560	0	2	0	0	0
1175	0	1	0	2872	0	0	0	0	0	700	0	2000	1992	8	0	10678	0	2	0	0	0
1176	0	0	0	923	1	0	0	0	0	658	0	1985	1984	5	0	6951	0	1	362	0	0
1177	0	0	0	1224	0	0	0	0	0	468	0	2004	1926	6	0	3950	0	1	0	0	0
1178	0	0	0	1343	0	0	0	1	0	0	0	1950	1921	5	0	7681	0	1	192	0	0
1179	0	0	0	1124	0	0	0	0	0	0	0	1954	1954	5	0	8335	0	0	0	1	0
1180	0	0	0	2514	0	0	0	0	0	1216	0	1991	1990	7	0	11170	0	2	0	0	0
1181	0	0	0	1652	0	0	0	1	0	1480	0	2008	2008	8	0	5587	0	2	162	0	0
1182	0	1	0	4476	0	0	0	0	0	2096	0	1996	1996	10	0	15623	0	3	171	0	0
1183	0	0	0	1130	0	0	0	0	0	821	0	1950	1920	5	0	10800	0	2	229	0	0
1184	0	0	0	1572	0	0	0	0	0	1159	0	1963	1963	5	0	35133	0	3	0	0	0
1185	0	0	0	1221	0	0	0	0	0	392	0	1950	1924	5	0	9738	0	1	0	0	0
1186	0	0	0	1699	0	0	0	0	0	440	0	1970	1900	3	0	10615	0	2	0	0	0
1187	0	1	0	1624	0	0	0	0	0	1456	0	1995	1994	8	0	12461	0	3	0	0	0
1188	0	0	0	1660	0	0	0	0	0	0	0	2002	2002	7	0	8935	0	2	144	0	0
1189	0	0	0	1804	0	0	0	0	0	0	0	1999	1999	7	0	7500	0	2	140	0	0
1190	0	0	0	1622	1	0	0	0	0	1159	0	1975	1961	4	0	32463	0	4	439	0	0
1191	0	0	0	1441	0	1	0	0	0	0	0	2000	1999	8	0	2645	1	2	206	0	0
1192	0	0	0	1472	0	0	0	0	0	0	0	1994	1925	5	0	9600	0	1	0	0	0
1193	0	0	0	1224	1	0	0	0	0	883	0	1999	1999	6	0	4500	0	2	0	0	0
1194	0	0	0	1352	0	0	0	0	0	371	0	1969	1969	6	0	9364	0	1	379	0	0
1195	0	0	0	1456	0	0	0	0	0	0	0	2005	2005	6	0	8029	0	2	100	0	0
1196	0	0	0	1863	0	0	0	0	0	0	0	2006	2006	7	0	14054	0	3	100	0	0
1197	0	0	0	1690	0	0	0	0	0	0	0	1950	1916	7	0	8850	0	1	0	0	0
1198	0	0	0	1212	0	0	0	0	0	0	0	2001	2001	7	0	9100	0	2	356	0	0
1199	0	0	0	1382	0	0	0	0	0	547	0	1979	1963	4	0	11235	0	2	0	0	0
1200	0	0	0	864	0	0	0	0	0	0	0	1970	1970	4	0	9353	0	1	0	0	0
1201	0	0	0	1779	0	0	0	0	0	0	0	1998	1998	7	0	10400	0	2	198	0	0
1202	0	0	0	1348	0	0	0	0	0	0	0	1997	1925	5	0	6000	0	1	0	0	0
1203	0	0	0	1630	0	0	0	0	0	0	0	2001	2000	7	0	9750	0	2	74	0	0
1204	0	0	0	1074	0	0	0	0	0	788	0	1975	1975	5	1	10140	0	2	0	0	0
1205	0	0	0	2196	0	0	0	0	0	485	0	1991	1990	7	0	14684	0	3	84	0	0
1206	0	0	0	1056	0	0	0	0	0	1056	0	1966	1966	4	0	8900	0	1	0	0	0
1207	0	0	0	1700	0	0	0	0	0	340	0	2003	2003	6	0	9135	0	2	192	0	0
1208	0	0	0	1283	0	0	0	0	0	504	0	1980	1962	5	0	7763	0	2	0	0	0
1209	0	0	0	1660	0	1	0	0	0	1220	0	2006	2006	8	0	10182	0	2	322	0	0
1210	0	0	0	1845	0	0	0	0	0	0	0	1992	1992	6	0	11218	0	2	635	0	0
1211	0	0	0	1752	0	0	0	0	0	427	0	2005	1988	8	0	12134	0	2	325	0	0
1212	0	0	0	672	0	0	0	0	0	344	0	1950	1941	4	0	9340	0	1	0	0	0
1213	0	0	0	960	0	0	0	0	0	648	0	2001	1965	4	0	10246	0	1	88	0	0
1214	0	0	0	999	0	0	0	0	0	784	0	1962	1962	5	0	10205	0	1	150	0	1
1215	0	0	0	894	0	0	0	0	0	180	0	1966	1966	5	0	7094	0	1	0	0	0
1216	0	0	0	1902	0	0	0	0	1	0	0	1978	1978	6	0	8930	0	2	0	0	0
1217	0	0	0	1314	0	1	0	0	0	936	0	2009	2009	8	0	8640	0	2	135	0	0
1218	0	0	0	912	0	0	0	0	0	0	0	1950	1947	4	0	6240	0	0	0	1	0
1219	0	0	0	1218	0	0	0	0	0	0	1	1971	1971	6	0	1680	1	0	201	1	0
1220	0	0	0	912	0	0	0	0	0	312	0	1964	1964	5	0	7800	0	1	0	0	0
1221	0	0	0	1211	0	0	0	0	0	250	0	1968	1968	5	0	8250	0	1	0	0	0
1222	0	0	0	1846	0	0	0	0	0	196	0	1950	1949	6	0	10496	0	1	0	0	0
1223	0	0	0	2136	0	0	0	0	0	756	0	1951	1951	5	0	10680	0	2	0	0	0
1224	0	0	0	1490	0	0	0	0	0	724	0	2005	2004	7	0	15384	0	2	100	0	0
1225	0	0	0	1138	0	0	0	0	0	507	0	1958	1958	6	0	10482	0	1	224	0	0
1226	0	0	0	1933	0	1	0	0	0	0	0	2007	2007	6	0	14598	0	3	100	0	0
1227	0	0	0	912	0	0	0	0	0	595	0	2008	1965	5	0	8872	0	2	0	0	0
1228	0	0	1	1702	0	0	0	0	0	1540	0	2008	2008	9	0	8769	0	3	0	0	0
1229	0	0	0	1507	0	0	0	0	0	666	0	1960	1960	5	0	7910	0	1	0	0	0
1230	0	0	0	2620	0	0	0	0	0	498	0	1977	1977	5	0	18890	0	2	155	0	0
1231	0	0	0	1190	0	0	0	0	0	803	0	1962	1962	5	0	7728	0	2	0	0	0
1232	0	0	0	1224	0	0	0	0	0	0	0	1962	1962	4	0	9842	0	2	0	0	0
1233	0	0	0	1188	0	0	0	0	0	1000	0	1959	1959	5	0	12160	0	2	0	0	0
1234	0	0	0	1964	0	0	0	0	0	0	0	1950	1911	5	0	8525	0	0	0	1	0
1235	0	0	0	1784	0	0	0	1	0	0	0	1950	1914	5	0	13132	0	1	203	0	0
1236	0	0	1	1626	0	0	0	0	0	0	0	2003	2003	7	0	2628	1	2	0	0	0
1237	0	0	0	1948	0	0	0	0	0	0	0	2005	2004	7	0	12393	0	2	100	0	0
1238	0	0	0	1141	0	0	0	0	1	0	0	2005	2005	6	0	13072	0	2	0	0	0
1239	0	0	0	1484	0	0	0	0	0	428	0	2006	2006	8	0	9037	0	2	120	0	0
1240	0	0	0	1768	0	0	0	0	0	550	0	2003	2003	7	0	8158	0	2	0	0	0
1241	0	0	0	1689	0	1	0	0	0	0	0	2007	2007	7	0	9849	0	3	0	0	0
1242	0	0	0	1173	0	0	0	0	0	885	0	1974	1974	7	1	10625	0	2	0	0	1
1243	0	0	1	2076	0	0	0	0	0	1386	0	2006	2006	10	0	13891	0	3	216	0	0
1244	0	0	0	1517	0	0	0	1	0	0	0	1950	1929	8	0	11435	0	2	0	0	0
1245	0	0	0	1868	0	0	0	0	0	0	0	2003	1984	6	1	12090	0	2	268	0	0
1246	0	0	0	1553	0	1	0	0	0	0	0	2006	2005	7	0	8125	0	2	0	0	0
1247	0	0	0	1034	1	0	0	0	0	539	0	1976	1976	6	0	12328	0	3	0	0	0
1248	0	0	0	2058	0	0	0	0	0	319	0	1950	1917	6	0	9600	0	2	0	0	0
1249	0	0	0	988	0	0	0	0	0	534	0	1950	1950	5	0	7200	0	1	0	0	0
1250	0	0	0	2110	0	0	0	0	0	1065	0	1968	1968	7	0	11160	0	2	0	0	0
1251	0	0	1	1405	0	0	0	0	0	0	0	2003	2003	7	0	3136	0	2	148	0	0
1252	0	0	0	874	1	0	0	0	0	510	0	1968	1968	5	0	9858	0	1	33	0	0
1253	0	0	0	2167	0	0	1	0	0	125	0	2003	1974	7	0	17542	0	2	220	0	0
1254	0	0	0	1656	0	0	0	0	0	0	0	2004	2003	7	0	6931	0	2	178	0	0
1255	0	0	0	1367	0	0	0	0	0	425	0	1950	1931	6	0	6240	0	1	0	0	0
1256	0	1	0	1987	0	0	0	0	0	1314	0	1994	1994	8	0	14303	0	2	262	0	0
1257	0	0	0	864	0	0	0	0	0	0	0	1950	1922	5	0	4060	0	0	0	1	0
1258	0	0	0	1166	0	0	0	0	0	655	0	2005	2005	7	0	9587	0	2	212	0	0
1259	0	0	0	1054	0	0	0	0	0	602	0	1969	1969	6	0	9750	0	2	180	0	0
1260	0	0	0	1675	0	0	0	0	0	0	0	1999	1999	6	0	24682	0	2	0	0	0
1261	0	0	0	1050	0	0	0	0	0	504	0	1956	1956	5	0	9600	0	1	0	0	0
1262	0	0	0	1788	0	0	0	0	0	0	0	1989	1957	4	0	11250	0	1	120	0	0
1263	0	0	0	1824	0	0	0	0	0	0	0	1950	1919	6	0	13515	0	2	0	0	0
1264	0	0	0	1337	0	0	0	0	0	266	0	1999	1998	6	0	4060	0	2	144	0	0
1265	0	0	0	1452	0	1	0	0	0	450	0	1999	1999	7	0	3735	0	2	0	0	0
1266	0	0	0	1889	0	0	0	0	0	0	0	1950	1910	7	0	10120	0	1	0	0	0
1267	0	0	0	2018	0	0	0	0	0	0	0	2009	2008	9	0	13214	0	3	144	0	0
1268	0	0	0	3447	0	0	0	1	0	192	0	1997	1935	8	0	14100	0	3	314	0	0
1269	0	0	0	1524	0	0	0	0	0	460	0	1958	1958	5	0	11344	0	1	0	0	0
1270	0	0	0	1524	0	0	0	0	0	1258	0	1979	1979	7	0	23595	0	2	268	0	0
1271	0	0	0	1489	0	0	0	0	0	0	0	1968	1968	6	1	9156	0	2	0	0	0
1272	0	0	0	935	0	0	0	0	0	560	0	1965	1965	5	0	13526	0	1	180	0	0
1273	0	0	0	1357	0	0	0	0	0	719	0	2006	1959	6	0	11512	0	1	0	0	0
1274	0	0	0	1250	0	0	0	1	0	0	0	2003	1910	5	0	5362	0	2	242	0	0
1275	0	0	0	1920	0	0	0	0	0	220	0	1950	1948	5	0	11345	0	2	0	0	0
1276	0	0	0	1395	0	0	0	0	0	593	0	1972	1972	6	1	12936	0	2	294	0	0
1277	0	0	0	1724	0	0	0	0	0	528	0	1976	1967	6	1	17871	0	2	0	0	0
1278	0	0	0	2031	0	0	0	0	0	804	0	2002	2002	8	0	9473	0	2	0	0	0
1280	0	0	0	1573	0	0	0	0	0	788	0	2002	2002	7	0	9808	0	2	0	0	0
1281	0	0	0	1339	0	0	0	0	0	1053	0	1990	1990	7	0	8049	0	2	0	0	0
1282	0	0	0	1040	0	0	0	0	0	532	0	2008	1977	5	0	8800	0	2	0	0	0
1283	0	0	0	1824	1	0	0	0	0	0	0	1971	1971	6	0	9400	0	0	128	1	0
1284	0	0	0	2447	0	0	0	0	0	0	0	1990	1919	6	0	9638	0	1	272	0	0
1285	0	0	0	1412	0	0	0	0	0	0	0	1950	1939	6	0	6000	0	1	45	0	0
1286	0	0	0	1328	0	0	0	0	0	569	0	1963	1963	6	1	9790	0	2	0	0	0
1287	0	0	0	1582	0	0	0	0	0	812	0	1964	1964	5	0	36500	0	2	168	0	0
1288	1	0	0	1659	0	0	0	0	0	1158	0	2000	2000	8	0	5664	0	2	212	0	0
1289	0	0	1	1970	0	0	0	0	0	0	0	2006	2006	8	0	11065	0	3	177	0	0
1290	0	0	0	1152	0	0	0	0	0	1014	0	1964	1964	5	0	14112	0	2	227	0	0
1291	0	0	0	1302	0	0	0	0	0	231	1	1972	1972	5	0	1680	1	1	185	0	0
1292	0	0	0	2372	0	0	0	0	0	0	0	1965	1892	5	0	6600	0	1	0	0	0
1293	0	0	0	1664	0	0	0	0	0	194	0	1976	1976	7	1	10140	0	2	0	0	0
1294	0	0	0	864	0	0	0	0	0	167	0	1990	1955	5	0	8172	0	2	0	0	0
1295	0	0	0	1052	0	0	0	0	0	1016	0	1968	1968	5	0	8400	0	1	356	0	0
1296	0	0	0	1128	0	0	0	0	0	776	0	1963	1963	5	0	8700	0	2	192	0	0
1297	0	0	0	1072	0	0	0	0	0	547	0	2006	2005	6	0	3675	0	2	0	0	1
1298	0	0	0	5642	0	0	0	0	0	5644	0	2008	2008	10	0	63887	0	2	214	0	0
1299	0	0	0	1246	0	0	0	0	0	340	0	1994	1959	5	0	7500	0	1	218	0	0
1300	0	0	0	1983	0	0	0	0	0	694	0	1999	1999	7	0	10762	0	2	0	0	0
1301	0	0	0	1494	0	0	0	1	0	547	0	1950	1942	6	0	7500	0	1	0	0	0
1302	0	1	0	2526	0	0	0	0	0	740	0	1994	1994	8	0	10120	0	3	309	0	0
1303	0	0	0	1616	0	1	0	0	0	0	0	2005	2005	7	0	8688	0	3	208	0	0
1304	0	0	0	1708	0	0	0	0	0	0	0	2004	2004	7	0	3363	0	2	0	0	0
1305	0	0	1	1652	0	0	0	0	0	1572	0	2007	2006	9	0	13173	0	2	404	0	0
1306	0	0	1	1368	0	0	0	0	0	0	0	2006	2005	7	0	6955	0	2	132	0	0
1307	0	0	0	990	0	0	0	0	0	746	0	1995	1994	5	0	8072	0	2	0	0	0
1308	0	0	0	1122	0	0	0	0	0	144	0	2005	1948	5	0	12000	0	2	0	0	0
1309	0	0	0	1294	0	0	0	0	0	1200	0	1991	1991	6	0	7153	0	2	112	0	0
1310	0	0	0	1902	0	0	0	1	0	1406	0	2002	1959	7	0	17500	0	2	0	0	0
1311	0	0	0	1274	0	0	0	0	0	925	0	2007	2005	7	0	8814	0	2	264	0	0
1312	0	1	0	2810	0	0	0	0	0	482	0	1990	1990	8	0	9572	0	2	500	0	0
1313	0	1	0	2599	0	0	0	0	0	0	0	1999	1999	9	0	14774	0	3	668	0	0
1314	0	0	0	948	0	0	0	0	0	732	0	1954	1954	4	0	8190	0	1	0	0	0
1315	0	0	0	2112	0	0	0	0	0	500	0	1969	1969	6	0	11075	0	2	280	0	0
1316	0	0	0	1630	0	0	0	0	0	0	0	2008	2008	8	0	10226	0	3	172	0	0
1317	0	0	0	1352	0	1	0	0	0	0	0	2007	2006	7	0	4230	0	2	0	0	0
1318	0	0	0	1787	0	0	0	0	0	0	0	2002	2001	8	0	14781	0	3	198	0	0
1319	0	0	0	948	0	0	0	0	0	492	0	1954	1954	4	0	10215	0	1	0	0	0
1320	0	0	0	1478	0	0	0	0	0	189	0	1957	1957	6	0	8400	0	2	114	0	0
1321	0	0	0	720	0	0	0	0	0	0	0	1950	1949	3	0	6627	0	1	0	0	0
1322	0	1	0	1923	0	0	0	0	0	674	0	1992	1992	7	0	10186	0	2	240	0	0
1323	0	0	0	708	0	0	0	0	0	280	0	1950	1940	4	0	5330	0	0	164	1	0
1324	0	0	0	1795	0	1	0	0	0	0	0	2007	2006	8	0	9986	0	3	0	0	0
1325	0	0	0	796	0	0	0	0	0	0	0	1950	1922	4	0	3636	0	0	0	1	0
1326	0	0	0	774	0	0	0	0	0	544	0	2006	1931	3	0	4270	0	0	0	1	0
1327	0	0	0	816	1	0	0	0	0	641	0	2008	1982	5	0	6600	0	1	0	0	0
1328	0	0	0	2792	0	0	0	0	0	493	0	1950	1920	6	0	10440	0	2	0	0	0
1329	0	0	0	1632	0	0	0	0	0	0	0	1998	1998	7	0	9084	0	2	0	0	0
1330	0	0	0	1588	0	1	0	0	0	0	0	2006	2006	8	0	10000	0	3	144	0	0
1331	0	0	0	954	0	0	0	0	0	483	0	1976	1976	5	0	10780	0	2	0	0	0
1332	0	0	0	816	0	0	0	0	0	690	0	1958	1938	4	0	8877	0	1	0	0	0
1333	0	0	0	1360	0	0	0	0	0	0	0	1995	1938	5	0	7200	0	1	0	0	0
1334	0	0	0	1365	0	0	0	0	0	765	1	1970	1970	5	0	2368	0	2	0	0	0
1335	0	0	0	1334	0	0	0	0	0	686	0	1977	1977	6	1	9650	0	2	0	0	0
1336	0	0	0	1656	0	0	0	0	0	0	0	1973	1973	5	1	9246	0	2	0	0	0
1337	0	0	0	693	0	0	0	0	0	0	0	1950	1941	4	0	4118	0	0	0	1	0
1338	0	0	0	1861	0	0	0	0	0	700	0	2002	2002	7	0	13450	0	2	146	0	0
1339	0	0	0	864	0	0	0	0	0	360	0	1972	1972	5	0	9560	0	1	0	0	0
1340	0	0	0	872	0	0	0	0	0	0	0	1971	1971	4	0	8294	0	4	0	0	0
1341	0	0	0	1114	0	0	0	0	1	814	0	2004	2003	6	0	13695	0	2	0	0	0
1342	0	0	0	2169	0	0	0	0	0	0	0	2002	2002	8	0	9375	0	2	192	0	0
1343	0	0	0	1913	0	0	0	1	0	0	0	1950	1928	6	0	7558	0	2	0	0	0
1344	0	0	0	1456	0	0	0	0	0	0	0	2006	2006	7	0	11103	0	2	0	0	0
1345	0	0	0	960	0	0	0	0	0	250	0	1950	1920	4	0	6000	0	1	0	0	0
1346	0	0	0	2156	0	0	0	0	0	297	0	2003	1968	7	1	20781	0	2	0	0	0
1347	0	0	0	1776	0	0	0	0	0	80	0	2007	2006	8	0	15306	0	3	0	0	0
1348	0	0	0	1494	0	0	0	0	0	1443	0	1998	1998	7	0	16196	0	2	402	0	0
1349	0	0	0	2358	0	0	0	0	0	259	0	1987	1872	8	0	5250	0	0	0	1	0
1350	0	0	0	2634	0	0	0	0	0	500	0	1969	1969	5	0	11643	0	4	0	0	0
1351	0	0	0	1716	0	0	0	0	0	319	0	1962	1962	6	0	9247	0	2	0	0	0
1352	0	0	0	1176	0	0	0	0	0	0	0	2000	1937	6	0	6000	0	2	210	0	0
1353	0	1	0	3238	0	0	0	0	0	816	0	1996	1995	8	0	14720	0	3	283	0	0
1354	0	0	0	1865	0	0	0	0	0	735	0	2000	2000	7	0	10316	0	3	0	0	0
1355	0	0	0	1920	0	0	0	0	0	0	0	1992	1968	7	1	10192	0	2	0	0	0
1356	0	0	0	892	0	0	0	0	0	340	0	1966	1966	5	0	9477	0	1	0	0	0
1357	0	0	0	1078	0	0	0	0	0	734	0	2008	1971	5	0	12537	0	2	0	0	0
1358	0	0	0	1573	0	1	0	0	0	378	0	2000	2000	6	0	2117	1	2	0	0	0
1359	0	0	1	1980	0	0	0	0	0	1447	0	2005	2004	9	0	16737	0	3	194	0	0
1360	0	0	0	2601	0	0	0	0	0	0	0	1998	1921	5	0	9842	0	2	183	0	0
1361	1	0	0	1530	0	0	0	0	0	1274	0	2005	2005	7	0	16158	0	2	168	0	0
1362	0	0	0	1738	0	0	0	0	0	0	0	2007	1920	4	0	12513	0	1	55	0	0
1363	0	0	0	1412	0	0	0	0	0	0	0	2007	2006	6	0	8499	0	2	0	0	0
1364	0	0	0	1200	0	1	0	0	0	0	0	2005	2005	7	0	3180	0	2	0	0	0
1365	0	0	0	1674	0	1	0	0	0	533	0	2000	2000	7	0	7500	0	2	0	0	0
1366	0	0	0	1790	0	0	0	0	0	633	0	1999	1999	7	0	9179	0	2	0	0	0
1367	0	0	0	1475	0	0	0	0	0	548	0	1977	1977	5	0	2665	0	1	104	0	0
1368	0	0	0	848	0	0	0	0	0	685	0	2004	2003	6	0	4435	0	2	140	0	0
1369	0	0	0	1668	0	0	0	0	0	370	0	2003	2003	8	0	10635	0	2	0	0	0
1370	0	0	0	1374	0	0	0	0	0	315	0	1950	1920	4	0	5400	0	1	0	0	0
1371	0	0	0	1661	0	0	0	0	0	831	0	1996	1955	6	0	9600	0	1	0	0	0
1372	0	0	0	2097	0	0	0	0	0	975	0	1998	1998	7	0	9750	0	2	253	0	0
1373	0	1	0	2633	0	0	0	0	0	1282	0	2002	2001	10	0	11400	0	3	314	0	0
1374	0	0	0	1958	0	1	0	0	0	0	0	2005	2005	7	0	10625	0	3	154	0	0
1375	0	0	0	1571	0	0	0	0	0	0	0	2007	2007	8	0	10991	0	3	100	0	0
1376	0	0	0	790	0	0	0	0	0	384	0	1950	1930	6	0	6292	0	1	0	0	0
1377	0	0	0	1604	0	0	0	0	0	408	0	1960	1941	5	0	10998	0	2	0	0	0
1378	0	0	0	987	0	0	0	0	0	309	1	1973	1973	6	0	1953	1	1	72	0	0
1379	0	0	0	1394	0	0	0	0	0	0	0	2007	2006	5	0	9735	0	2	100	0	0
1380	0	0	0	864	0	0	0	0	0	203	0	1950	1914	3	0	8212	0	1	0	0	0
1381	0	0	0	2117	0	0	0	0	0	865	0	1970	1970	6	0	12925	0	2	0	0	0
1382	0	0	0	1762	0	0	0	0	0	0	0	1950	1920	7	0	7200	0	2	36	0	0
1383	0	0	0	1416	0	0	0	0	0	0	0	2007	1918	5	0	25339	0	2	0	0	0
1384	0	0	0	1258	0	0	0	0	0	204	0	1950	1939	6	0	9060	0	1	0	0	0
1385	0	0	0	1154	0	0	0	0	0	735	0	2007	1922	4	0	5436	0	1	0	0	0
1386	0	0	0	2784	0	0	0	0	0	790	0	1978	1978	7	1	16692	0	2	0	0	0
1387	0	0	0	2526	0	0	0	0	0	168	0	1950	1916	6	0	8520	0	1	88	0	0
1388	0	0	0	1746	0	0	0	0	0	1320	0	2007	2006	9	0	14892	0	3	201	0	0
1389	0	0	0	1218	0	0	0	0	0	375	0	1950	1941	6	0	6000	0	2	0	0	0
1390	0	0	0	1525	0	0	0	0	0	1400	0	2000	2000	7	0	9100	0	2	219	0	0
1391	0	0	0	1584	0	0	0	0	0	0	0	1967	1967	5	0	8944	0	3	0	0	0
1392	0	0	0	900	0	0	0	0	0	769	0	1967	1967	5	0	7838	0	1	175	0	1
1393	0	0	0	1912	0	0	0	0	0	0	0	2000	1905	6	0	10800	0	2	0	0	0
1394	0	0	0	1500	0	0	0	0	0	1070	0	2006	2006	7	0	4045	0	3	161	0	0
1395	0	0	0	2482	0	0	0	0	0	0	0	2006	2005	8	0	12665	0	3	144	0	0
1396	0	0	0	1687	0	0	0	0	0	353	0	1950	1948	5	0	57200	0	2	0	0	0
1397	0	0	0	1513	0	0	0	0	0	0	0	2004	1920	5	0	6120	0	1	24	0	0
1398	0	0	0	1904	0	0	0	0	0	180	0	1982	1950	5	0	7200	0	1	0	0	0
1399	0	0	0	1608	0	0	0	0	0	264	0	1990	1925	6	0	6171	0	1	147	0	0
1400	0	0	0	1158	0	0	0	0	0	0	0	1950	1929	6	0	6000	0	1	0	0	0
1401	0	0	0	1593	0	0	0	0	0	759	0	2004	2004	6	0	7415	0	2	100	0	0
1402	0	0	0	1294	0	0	0	0	0	0	0	2006	2006	7	0	6762	0	2	168	0	0
1403	0	0	0	1464	0	1	0	0	0	929	0	2007	2007	8	0	15256	0	3	168	0	0
1404	0	0	0	1214	0	0	0	0	0	0	0	1950	1915	3	0	10410	0	3	216	0	0
1405	0	0	0	1646	0	0	0	1	0	1373	0	2005	2004	8	0	3842	0	2	128	0	0
1406	0	0	0	768	0	0	0	0	0	656	0	2007	1972	5	0	8445	0	2	58	0	1
1407	0	0	0	833	1	0	0	0	0	625	0	1985	1985	5	0	8780	0	0	0	1	0
1408	0	0	0	1363	0	0	0	0	0	0	0	1950	1910	4	0	7740	0	2	0	0	0
1409	0	0	0	2093	0	0	0	0	0	0	0	1991	1986	7	1	20544	0	2	364	0	0
1410	0	0	0	1840	0	0	0	0	0	666	0	2001	2001	7	0	12420	0	2	0	0	0
1411	0	0	0	1668	0	0	0	0	0	120	0	2005	1950	6	0	9600	0	1	0	0	0
1412	0	0	0	1040	0	0	0	0	0	0	0	1950	1949	4	0	7200	0	2	0	0	0
1413	0	0	0	1844	0	0	0	0	0	976	0	2006	2005	8	0	10994	0	2	165	0	0
1414	0	0	0	1848	0	0	0	0	0	0	0	2000	1923	6	0	13053	0	2	0	0	0
1415	0	0	0	1569	0	0	0	0	0	988	0	2007	2007	7	0	3635	0	3	143	0	0
1416	0	0	0	2290	0	0	0	0	0	0	0	1950	1885	4	0	11340	0	2	0	0	0
1417	0	1	0	2450	0	0	0	0	0	781	0	1998	1998	8	0	16545	0	3	0	0	0
1418	0	0	0	1144	0	0	0	0	0	25	0	1963	1963	5	0	9204	0	1	0	0	0
1419	0	0	0	1844	0	0	0	1	0	1110	0	1969	1969	6	0	16381	0	2	0	0	0
1420	0	0	0	1416	0	0	0	0	0	404	0	1968	1968	6	1	11700	0	2	0	0	0
1421	0	0	0	1069	0	0	0	0	0	360	0	1977	1977	6	0	4043	0	2	0	0	0
1422	0	0	0	848	0	0	0	0	0	686	0	2003	2003	6	0	4435	0	2	140	0	0
1423	0	0	0	2201	0	0	0	0	0	0	0	1966	1966	6	0	19690	0	2	586	0	0
1424	0	0	0	1344	0	0	0	0	0	457	0	1983	1958	5	0	9503	0	1	316	0	0
1425	0	0	0	1252	0	0	0	0	0	0	0	1959	1959	6	0	10721	0	2	0	0	0
1426	0	1	0	2127	0	0	0	0	0	1000	0	1994	1994	7	0	10944	0	2	171	0	0
1427	0	0	0	1558	0	0	0	0	0	580	0	1950	1945	5	0	10930	0	1	0	0	0
1428	0	0	0	804	0	0	0	0	0	510	0	1992	1940	5	0	7200	0	1	0	0	0
1429	0	0	0	1440	0	0	0	0	0	678	0	1981	1981	6	1	12546	0	2	0	0	0
1430	0	0	0	1838	0	0	0	0	0	0	0	2005	2005	5	0	21930	0	2	100	0	0
